,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
21.5,-4.82561648,-6.218884062,-3.432348898,-7.458671301,-10.02995813,-4.887384472,-9.59564261,-13.31531451,-5.875970714,-3.590595847,-8.358098454,1.176906761
21.45,-4.698142919,-6.371518469,-3.024767369,-7.845393548,-10.59487462,-5.095912472,-7.7563788,-11.40061818,-4.112139419,-3.124003551,-7.596727477,1.348720375
21.4,-3.472162243,-5.567009021,-1.377315465,-7.490702293,-10.63969605,-4.341708534,-4.49095797,-8.49349449,-0.48842145,-3.464297181,-7.8699277,0.941333338
21.35,-3.964242663,-5.471243386,-2.457241941,-8.844668871,-11.97759719,-5.711740554,-6.350765709,-10.59752482,-2.104006599,-4.038960125,-8.356193975,0.278273724
21.3,-6.437889405,-8.981295406,-3.894483403,-9.55063943,-12.98464571,-6.116633152,-11.29113344,-15.27310709,-7.309159789,-8.480957723,-12.50986485,-4.452050591
21.25,-5.4386752,-7.796924024,-3.080426377,-9.14652639,-12.41832833,-5.874724449,-11.21240272,-15.29261036,-7.132195081,-10.52417969,-14.99449735,-6.053862021
21.2,-5.194859319,-7.12640768,-3.263310958,-5.982533024,-8.628009101,-3.337056948,-7.436343677,-12.22826976,-2.644417591,-6.246407031,-11.22275051,-1.27006355
21.15,-4.701837781,-6.309831661,-3.093843901,-6.891319675,-9.515679774,-4.266959576,-10.15261885,-14.55232137,-5.752916325,-8.210934576,-12.81028681,-3.611582345
21.1,-5.767762745,-7.896767931,-3.63875756,-11.5445338,-15.73046698,-7.358600624,-14.03027433,-18.82201034,-9.238538311,-13.93052174,-19.64259984,-8.218443639
21.05,-5.701875481,-7.657526661,-3.7462243,-9.931913588,-14.0395582,-5.824268978,-13.51119568,-18.53355971,-8.488831638,-16.30830271,-22.36810359,-10.24850183
21,-5.715761241,-8.188797445,-3.242725037,-7.601073294,-10.79159365,-4.410552936,-8.478498021,-12.50290723,-4.454088812,-7.959325583,-12.48153679,-3.437114373
20.95,-6.550584577,-9.133772455,-3.967396699,-7.495135616,-10.92877871,-4.061492524,-8.314057924,-12.21484916,-4.413266687,-7.499226204,-12.0895645,-2.90888791
20.9,-5.581395262,-7.560275603,-3.602514921,-5.432010341,-8.71152883,-2.152491851,-10.40504904,-14.89103642,-5.919061666,-11.04202666,-16.06637695,-6.017676377
20.85,-6.11784064,-8.499996836,-3.735684444,-5.422172697,-9.37618564,-1.468159754,-12.31833968,-17.67315797,-6.963521399,-14.43924734,-20.52128881,-8.357205869
20.8,-2.1894472,-4.180648802,-0.198245598,-3.875399669,-6.437718691,-1.313080647,-7.18489157,-11.56947873,-2.800304409,-9.999847438,-14.81678275,-5.182912127
20.75,-2.740010399,-4.924741585,-0.555279213,-3.87302731,-6.761794275,-0.984260345,-6.094032829,-10.31738081,-1.870684849,-8.418111739,-13.11153599,-3.724687484
20.7,-7.142086681,-9.57867931,-4.705494052,-6.551720558,-9.413269034,-3.690172082,-9.697745979,-14.22206768,-5.173424282,-9.256422242,-14.65637393,-3.85647056
20.65,-6.939189867,-9.105938534,-4.772441199,-5.977802718,-8.603823489,-3.351781947,-10.57374903,-15.07054716,-6.076950899,-10.47937433,-16.02215892,-4.936589729
20.6,-3.07954953,-4.61298165,-1.54611741,-5.67315395,-8.338534044,-3.007773856,-7.70908041,-12.69425651,-2.723904312,-12.71477458,-18.66964717,-6.759901993
20.55,-2.312481016,-3.674105038,-0.950856995,-5.57674337,-7.931143711,-3.22234303,-7.025454696,-11.73599456,-2.314914833,-12.25722411,-18.13091888,-6.383529331
20.5,-4.877831044,-7.291193796,-2.464468291,-14.69553659,-20.0283796,-9.36269358,-12.71806172,-18.1596013,-7.276522144,-11.60171007,-18.32738368,-4.876036453
20.45,-4.096603948,-6.448515586,-1.74469231,-12.70664682,-17.80726956,-7.60602407,-11.75419334,-16.95124376,-6.55714292,-15.48677402,-21.67773228,-9.295815767
20.4,-4.699693115,-7.43141113,-1.9679751,-5.004307398,-8.342498309,-1.666116487,-2.945696423,-6.664171238,0.772778391,-13.27675304,-18.64652747,-7.906978608
20.35,-5.32848745,-8.394496162,-2.262478738,-6.7149097,-10.78652899,-2.643290412,-5.082732767,-9.372289436,-0.793176098,-12.79166928,-18.87725933,-6.706079222
20.3,-8.805666246,-11.89294324,-5.718389247,-9.536098407,-12.89371751,-6.17847931,-9.769211577,-15.37999108,-4.158432079,-6.193790345,-11.82764368,-0.559937011
20.25,-6.155954779,-8.38206592,-3.929843639,-8.786645043,-11.87258308,-5.700707006,-8.743970316,-13.47063563,-4.017305004,-6.230042048,-11.18785516,-1.272228935
20.2,-4.666946646,-6.721100923,-2.61279237,-8.73521211,-11.74720578,-5.723218436,-10.14933856,-15.03859013,-5.260086981,-8.508517545,-13.40617986,-3.610855231
20.15,-6.589343851,-8.948332942,-4.23035476,-12.32046603,-15.57704632,-9.063885748,-13.27035566,-17.84063046,-8.700080851,-10.44615359,-15.06438985,-5.827917325
20.1,-6.923766793,-8.67793158,-5.169602006,-15.66501789,-20.04153253,-11.28850324,-10.72428916,-15.19789232,-6.250686006,-14.42931353,-19.80603553,-9.052591532
20.05,-6.693520622,-8.534010587,-4.853030657,-13.97359697,-18.39977763,-9.547416318,-11.44837864,-16.11472031,-6.782036964,-13.91569933,-19.46762957,-8.363769081
20,-8.508651412,-11.05202608,-5.965276743,-11.71934209,-15.20274164,-8.235942541,-13.35429681,-17.82130303,-8.887290587,-14.68493601,-19.7217066,-9.648165415
19.95,-7.833023271,-10.49710154,-5.168944997,-11.80436696,-15.38211813,-8.226615782,-14.57714392,-19.09559652,-10.05869133,-16.68939066,-21.66784411,-11.7109372
19.9,-5.35126348,-7.225666517,-3.476860442,-7.351359441,-10.00710812,-4.695610767,-11.44073597,-15.41833774,-7.463134196,-11.53429493,-15.51967009,-7.548919771
19.85,-4.904550363,-6.623759652,-3.185341075,-7.727336895,-10.27654949,-5.178124299,-13.70048686,-17.83175065,-9.569223073,-14.31237164,-18.74966909,-9.875074191
19.8,-1.871795331,-4.328756713,0.585166052,-8.613718611,-12.00433103,-5.223106194,-15.03563681,-19.12902252,-10.9422511,-12.08997853,-16.33372325,-7.846233817
19.75,-2.972287019,-5.383078897,-0.561495142,-8.855849114,-12.22816021,-5.483538015,-12.59255017,-16.61475135,-8.570348994,-11.36627001,-15.93207032,-6.8004697
19.7,-8.349511899,-10.24747647,-6.451547329,-16.17219698,-20.23452823,-12.10986574,-13.76169016,-18.10349367,-9.419886652,-14.85367509,-19.72317099,-9.984179195
19.65,-8.861049362,-10.96908941,-6.75300931,-15.98484002,-19.84241083,-12.12726921,-13.4383877,-17.55184872,-9.324926678,-12.03731726,-16.4774619,-7.597172631
19.6,-7.249841799,-10.12644178,-4.373241823,-13.04997012,-16.29075028,-9.80918997,-15.22189625,-20.31467738,-10.12911513,-16.45031152,-22.00684981,-10.89377323
19.55,-7.325649838,-10.15070941,-4.50059027,-11.86557278,-15.1990424,-8.532103165,-14.43658534,-19.61778736,-9.255383319,-14.8783108,-20.28431636,-9.472305246
19.5,-5.738979093,-7.995092982,-3.482865204,-13.57952016,-17.06423318,-10.09480714,-15.98959786,-20.2887607,-11.69043503,-16.70781852,-21.99617037,-11.41946668
19.45,-6.457259877,-8.544441127,-4.370078627,-15.62555332,-19.33035492,-11.92075172,-16.33318898,-20.92984123,-11.73653674,-15.8431033,-21.03285395,-10.65335266
19.4,-5.378723072,-7.516070594,-3.241375551,-10.59474019,-13.36728236,-7.822198014,-12.26010236,-16.12561425,-8.394590467,-11.08900189,-15.80334304,-6.374660733
19.35,-5.800445466,-8.115901668,-3.484989264,-10.55994334,-13.42446947,-7.695417202,-11.1179011,-14.99429222,-7.241509988,-8.84207442,-13.17967413,-4.504474709
19.3,-5.801742456,-7.533218604,-4.070266309,-13.38096451,-16.25505723,-10.50687179,-17.3275332,-21.97525438,-12.67981203,-20.7467805,-26.26344254,-15.23011846
19.25,-6.458430245,-8.209132365,-4.707728125,-13.72018393,-16.54883862,-10.89152923,-17.25565762,-21.79571649,-12.71559875,-21.46350028,-27.0123673,-15.91463326
19.2,-6.462254507,-8.552679025,-4.371829988,-7.008671734,-10.21239224,-3.804951223,-7.542437823,-11.35796542,-3.726910226,-10.98381502,-16.17596627,-5.791663776
19.15,-7.96434929,-10.29031306,-5.638385525,-7.94779028,-11.37408994,-4.521490617,-8.300295523,-12.00386512,-4.596725929,-9.020221327,-14.08955195,-3.950890703
19.1,-6.162913986,-9.084909306,-3.240918667,-12.727432,-17.20484269,-8.2500213,-13.1830381,-18.29730732,-8.068768887,-9.246901012,-14.43536692,-4.058435103
19.05,-5.438116864,-7.916300242,-2.959933485,-11.42371542,-15.40368811,-7.443742732,-12.37834478,-17.56918466,-7.187504912,-9.036183122,-14.77072578,-3.301640462
19,-4.31178769,-7.222432798,-1.401142582,-11.59216675,-16.15683132,-7.027502188,-12.98017577,-19.14932156,-6.811029984,-12.75018607,-19.04208274,-6.45828939
18.95,-3.436894221,-6.041320263,-0.832468179,-11.65620825,-16.22875305,-7.083663455,-16.33050266,-23.29306273,-9.3679426,-14.38703319,-21.7626869,-7.011379475
18.9,-3.759567035,-6.18967363,-1.32946044,-4.598829024,-8.426934098,-0.77072395,-15.25529977,-19.96936511,-10.54123442,-14.41052079,-19.60561207,-9.215429504
18.85,-3.613610751,-5.965535822,-1.26168568,-4.097889826,-8.036550105,-0.159229547,-13.35241585,-18.32743321,-8.377398492,-14.87548468,-19.79344147,-9.957527886
18.8,-7.882851426,-10.45532087,-5.310381981,-16.45669781,-20.47941609,-12.43397952,-20.98169627,-25.80152965,-16.1618629,-20.97134435,-27.13630664,-14.80638206
18.75,-7.173539207,-9.570929426,-4.776148987,-14.64215443,-18.26544291,-11.01886596,-19.52984115,-24.41709782,-14.64258448,-21.64719477,-27.69652279,-15.59786674
18.7,-3.903389958,-6.417462366,-1.389317549,-9.035102882,-13.10804501,-4.96216075,-10.64882504,-15.20464183,-6.093008251,-17.62518154,-22.36641558,-12.8839475
18.65,-3.55479608,-5.896465684,-1.213126475,-7.399407816,-11.05820597,-3.740609659,-8.658120513,-12.71726666,-4.598974366,-17.34974777,-22.47429578,-12.22519977
18.6,-1.605914451,-3.871971298,0.660142397,-5.093627154,-8.479648691,-1.707605616,-15.89535611,-20.71181126,-11.07890096,-16.31577958,-21.49250179,-11.13905736
18.55,-1.894191863,-4.170631991,0.382248266,-5.882840809,-9.298754968,-2.466926649,-15.90914416,-20.64858571,-11.16970261,-15.74169716,-21.11800053,-10.3653938
18.5,-4.801312151,-7.153571463,-2.449052839,-9.983589183,-13.50583013,-6.461348241,-17.37198757,-22.11861058,-12.62536455,-18.85318217,-23.90271016,-13.80365419
18.45,-3.883879706,-6.104542579,-1.663216834,-9.308947019,-12.38486637,-6.233027671,-15.01746023,-19.20705862,-10.82786184,-17.85536173,-22.36499601,-13.34572745
18.4,-2.190229393,-4.001418696,-0.379040089,-9.350678768,-12.95023075,-5.751126786,-13.36518895,-17.65136155,-9.079016338,-17.90259745,-23.17548954,-12.62970535
18.35,-2.513899871,-4.700428277,-0.327371466,-8.777629647,-12.60949775,-4.945761539,-11.72309294,-16.02402333,-7.422162548,-15.51870818,-20.53771207,-10.49970429
18.3,-4.660655194,-6.943216657,-2.378093731,-9.797918104,-12.9444551,-6.651381105,-13.61142208,-18.38847275,-8.83437141,-15.85655854,-21.03875975,-10.67435734
18.25,-4.384263359,-6.646984775,-2.121541943,-10.04169978,-13.08831928,-6.99508027,-12.63700943,-17.36198078,-7.91203808,-14.28973959,-19.31318274,-9.266296445
18.2,-4.980359795,-7.132843734,-2.827875857,-7.798312534,-10.90814132,-4.688483748,-7.998291324,-11.75950789,-4.237074754,-13.91219541,-19.22967756,-8.594713252
18.15,-5.853584088,-8.096099844,-3.611068333,-10.18257768,-13.56230073,-6.802854625,-10.79312669,-15.22589926,-6.360354134,-16.0140194,-21.89400828,-10.13403052
18.1,-5.899714342,-7.792856152,-4.006572533,-11.20160463,-14.37567601,-8.027533254,-12.19569864,-16.20805805,-8.183339234,-10.62891812,-14.56187518,-6.695961056
18.05,-5.829781989,-7.66550735,-3.994056628,-11.28152972,-14.37277534,-8.190284102,-14.75765397,-18.9424165,-10.57289144,-11.83660498,-15.98371046,-7.689499498
18,-3.523436025,-5.840327246,-1.206544804,-8.915179026,-11.83973377,-5.99062428,-11.72474747,-16.22494872,-7.22454621,-13.02269742,-17.34210953,-8.703285308
17.95,-4.288876491,-6.753397032,-1.824355951,-8.328020752,-11.32095014,-5.335091364,-11.90361464,-16.44586676,-7.361362519,-12.31058702,-16.6370264,-7.984147644
17.9,-4.910932913,-6.997365929,-2.824499898,-6.979974477,-9.6558095,-4.304139453,-7.314618544,-10.89419986,-3.735037228,-8.351281683,-12.35974231,-4.342821055
17.85,-4.0293542,-5.99567914,-2.063029261,-6.800540152,-9.507764142,-4.093316162,-7.372611804,-10.8545998,-3.890623813,-9.980573043,-13.76731921,-6.193826878
17.8,-5.015701702,-7.810476357,-2.220927046,-12.59263813,-16.94703767,-8.238238603,-14.24998014,-19.97778688,-8.522173395,-12.75718205,-18.89163033,-6.622733768
17.75,-4.293885436,-6.995834221,-1.591936651,-11.62949579,-15.86934913,-7.389642452,-12.26189557,-17.63060223,-6.893188915,-11.89801101,-17.96135017,-5.834671844
17.7,-3.021627441,-5.231062606,-0.812192276,-9.141132909,-12.6418093,-5.640456515,-10.56745504,-15.81883002,-5.316080055,-6.877132999,-12.59303893,-1.161227065
17.65,-4.17919895,-6.30550384,-2.05289406,-9.421397446,-12.66802872,-6.174766171,-11.67211219,-16.24366519,-7.100559188,-8.872800461,-14.50224968,-3.243351246
17.6,-0.096504807,-3.020986656,2.827977043,-8.124577965,-11.4631444,-4.786011535,-13.3815353,-19.24939523,-7.513675366,-13.28943723,-20.09188651,-6.486987956
17.55,-1.388175091,-4.154932537,1.378582355,-9.392003894,-12.79116258,-5.992845204,-11.18553994,-16.68960333,-5.681476543,-13.23393435,-20.57097514,-5.896893556
17.5,-4.681052552,-8.105062096,-1.257043007,-5.305823314,-10.32545149,-0.286195135,-11.51700715,-17.16643424,-5.867580052,-18.66716147,-26.52575888,-10.80856406
17.45,-4.611667668,-7.775375637,-1.4479597,-5.060674004,-9.48925096,-0.632097047,-12.89732625,-18.55326635,-7.241386156,-19.99906808,-27.69866766,-12.29946851
17.4,-4.758393621,-7.843649599,-1.673137643,-8.488867928,-12.37024394,-4.607491917,-16.08076967,-23.45026371,-8.711275631,-23.16388598,-30.43866715,-15.8891048
17.35,-4.412775876,-7.489840526,-1.335711226,-8.023629376,-11.73144581,-4.315812943,-15.16207044,-22.1207784,-8.203362485,-18.09182952,-25.30627754,-10.8773815
17.3,-6.898835205,-9.659186741,-4.138483668,-11.61341684,-16.0525633,-7.174270386,-16.86300729,-23.37180031,-10.35421427,-21.93571648,-28.69803941,-15.17339356
17.25,-6.86711907,-9.583659297,-4.150578844,-12.20457148,-16.63026481,-7.778878149,-17.69244005,-24.51989668,-10.86498343,-24.33961824,-31.34919062,-17.33004587
17.2,-6.651373182,-9.597567796,-3.705178569,-9.633300859,-14.67547732,-4.591124393,-10.40497206,-17.00569225,-3.804251868,-13.07125596,-20.51752798,-5.624983938
17.15,-9.508288294,-12.45088437,-6.565692216,-12.16439447,-16.97464969,-7.354139249,-11.14931491,-16.83567324,-5.462956586,-12.00870645,-19.06831163,-4.949101259
17.1,-5.726812075,-8.475460381,-2.978163768,-13.09764268,-18.24154351,-7.953741848,-16.70814136,-22.59280011,-10.82348261,-16.63498402,-23.58413491,-9.685833139
17.05,-5.497080822,-8.123101047,-2.871060597,-12.44005689,-16.88250613,-7.997607651,-19.16294586,-25.22488258,-13.10100913,-18.09991722,-25.64840562,-10.55142882
17,-3.114687703,-6.190929155,-0.038446251,-7.198949754,-11.97868903,-2.419210476,-12.71393653,-18.73427282,-6.693600248,-18.48460141,-27.06080695,-9.908395868
16.95,-2.317146435,-5.272144526,0.637851656,-8.993897966,-13.58450884,-4.403287094,-14.58205551,-20.65736157,-8.506749449,-15.67049314,-22.80090842,-8.540077859
16.9,-4.162235636,-6.277484917,-2.046986356,-8.611285883,-11.9319935,-5.290578264,-12.34889468,-17.23579443,-7.461994921,-15.53731482,-22.31376262,-8.760867012
16.85,-3.476248336,-5.891890845,-1.060605827,-8.626060608,-12.07412454,-5.177996673,-12.14862278,-17.46246448,-6.834781077,-15.32520629,-23.04420025,-7.606212327
16.8,-2.127537884,-5.24990854,0.994832772,-6.128361736,-11.52933865,-0.727384819,-12.61467665,-19.28094908,-5.948404215,-20.34000018,-27.99667409,-12.68332628
16.75,-4.456089737,-7.956533391,-0.955646084,-8.89284838,-14.51333459,-3.272362164,-17.90084304,-25.746097,-10.05558907,-21.33240826,-30.58265872,-12.08215779
16.7,-3.2445993,-6.684175008,0.194976407,-4.759657653,-8.785080524,-0.734234781,-2.543369223,-8.045841062,2.959102615,-9.963306638,-16.21131895,-3.715294323
16.65,-6.402858144,-10.31310467,-2.492611623,-9.008446681,-13.74458964,-4.272303718,-6.137369472,-12.43346556,0.158726612,-11.83794949,-18.71523035,-4.960668632
16.6,-6.044507022,-10.15249889,-1.936515154,-9.558956697,-14.63956636,-4.478347036,-13.87088208,-20.0601123,-7.68165186,-12.51431179,-20.55847555,-4.470148037
16.55,-7.375087488,-11.44846322,-3.301711755,-13.46825369,-18.68540206,-8.251105309,-14.54271952,-20.4587055,-8.626733547,-14.44772975,-23.13916012,-5.756299381
16.5,-1.675422123,-4.872533824,1.521689579,-6.529756268,-12.98399932,-0.075513216,-14.35031569,-21.66337698,-7.037254394,-18.96496624,-27.91834249,-10.01158999
16.45,-2.482073186,-5.561257982,0.59711161,-6.793804801,-11.63104146,-1.956568139,-16.46285552,-23.75006497,-9.175646075,-16.35155523,-24.55840138,-8.144709071
16.4,-6.772965398,-9.773480501,-3.772450295,-9.893555826,-14.59094448,-5.196167174,-14.43473508,-22.15863386,-6.710836306,-21.75154277,-29.92972545,-13.57336008
16.35,-4.271784641,-8.079948578,-0.463620705,-6.94563407,-12.60868489,-1.282583248,-7.902408267,-16.24427258,0.439456043,-14.33548202,-22.02050725,-6.650456796
16.3,-2.896169443,-6.73399069,0.941651804,-10.05366618,-15.5096845,-4.597647859,-13.31504007,-21.8314711,-4.798609042,-8.278641436,-17.65397403,1.096691162
16.25,-1.47155116,-6.293828411,3.350726091,-11.60426217,-18.24810101,-4.960423325,-15.91105802,-25.16946959,-6.652646438,-13.14392748,-23.49419779,-2.793657174
16.2,-4.575778441,-8.439432952,-0.71212393,-0.51640908,-6.081763537,5.048945377,-10.48221758,-18.28965741,-2.674777755,-12.73058502,-22.83386324,-2.627306806
16.15,-5.468479246,-9.826315636,-1.110642857,-2.528030295,-8.402311208,3.346250618,-18.65350092,-26.2888414,-11.01816043,-16.27687716,-26.80691665,-5.746837672
16.1,-10.86316033,-16.35041482,-5.375905846,-13.49415033,-20.05508175,-6.933218908,-9.292381214,-18.66742423,0.0826618,-19.82367226,-32.04941051,-7.597934008
16.05,-9.890416537,-14.57208956,-5.208743515,-11.40350766,-17.7422777,-5.064737624,-6.513759514,-15.39599717,2.368478144,-14.14116115,-28.02391671,-0.258405593
16,-6.554443707,-11.90533587,-1.203551542,-13.10707833,-18.81169921,-7.402457447,-10.80220751,-17.0966331,-4.50778193,-8.859136944,-18.60695158,0.888677693
15.95,-4.263268233,-9.186285191,0.659748724,-9.597417576,-15.17208636,-4.022748788,-4.783526977,-11.32906937,1.762015417,-2.9149143,-12.69324268,6.863414084
15.9,-5.598954597,-9.684749848,-1.513159346,-5.292731374,-11.40315263,0.81768988,-8.243232448,-16.87461957,0.388154672,-15.62293408,-28.22542189,-3.02044627
15.85,-4.232860988,-9.018852114,0.553130138,-2.189875579,-9.063996272,4.684245115,-7.304399831,-16.18720959,1.578409929,-12.1527572,-25.17408406,0.868569666
15.8,-8.949129567,-14.87295319,-3.025305949,-8.805080206,-15.11315074,-2.497009668,-6.146502979,-15.61008177,3.317075814,2.258274316,-7.937954367,12.454503
15.75,-9.367728857,-15.68704143,-3.048416288,-10.50938962,-17.08782738,-3.930951851,-6.29342703,-17.12141086,4.534556799,0.892920179,-11.05784125,12.84368161
15.7,-3.329420231,-10.8018979,4.143057436,-2.008409166,-11.66650542,7.649687089,-2.932405331,-17.66972248,11.80491182,4.899835741,-11.21457591,21.01424739
15.65,-5.523184696,-12.99713893,1.950769538,-4.752414991,-14.63351507,5.128685085,-5.831196928,-20.40431009,8.741916235,-8.780676313,-24.28601668,6.724664054
15.6,-8.112905607,-17.45938021,1.233568997,-7.155206412,-18.44117414,4.130761319,-1.155800045,-17.82169542,15.51009533,-3.786139938,-22.92450204,15.35222217
15.55,-6.494650678,-15.57155718,2.582255829,-7.101677398,-17.91232158,3.708966786,0.430502341,-14.32486989,15.18587457,6.604682179,-7.968076835,21.17744119
15.5,-3.39749735,-8.680877755,1.885883055,-0.291022467,-7.890689591,7.308644657,6.935697943,-2.908596982,16.77999287,3.931524542,-9.155860553,17.01890964
15.45,-2.83663648,-8.081675195,2.408402236,-0.082895857,-8.375341422,8.209549708,10.42267681,0.276817707,20.5685359,7.005512209,-6.320049245,20.33107366
15.4,4.527408092,0.730695148,8.324121036,1.896725245,-4.182112536,7.975563026,2.615449447,-7.746532029,12.97743092,5.536418819,-5.726589018,16.79942666
15.35,4.397885727,1.178912446,7.616859007,1.035645086,-4.418758485,6.490048657,7.064302827,-1.822809385,15.95141504,4.115150923,-7.072734613,15.30303646
