"Latitude","Mean","CI_lower","CI_upper"
10.9,-11.8653551637974,-13.5547802727942,-10.1759300548005
10.85,-9.98032640056679,-11.4431749137584,-8.51747788737515
10.8,-10.0551014423802,-11.456741224089,-8.6534616606715
10.75,-11.2037784297189,-12.5328889524183,-9.87466790701941
10.7,-11.0050146709144,-12.6623950048177,-9.34763433701118
10.65,-12.1827675942088,-13.7284618088674,-10.6370733795503
10.6,-12.6331217220526,-14.6694160690271,-10.5968273750781
10.55,-12.0218852614689,-13.6654398357956,-10.3783306871422
10.5,-12.6123223355437,-14.5009213924145,-10.7237232786729
10.45,-10.9256930701287,-12.235918925778,-9.61546721447935
10.4,-12.1039667406126,-13.7716697660779,-10.4362637151473
10.35,-11.5295011373976,-12.9496395015827,-10.1093627732125
10.3,-11.6560663304322,-13.0902158202249,-10.2219168406396
10.25,-11.4532346167265,-13.1515553145747,-9.75491391887822
10.2,-12.3288135840208,-13.9166796754256,-10.7409474926159
10.15,-9.53324012091004,-10.7510772874742,-8.31540295434591
10.1,-10.7713915165865,-11.8528982043711,-9.68988482880201
10.05,-11.5343099315594,-12.9080123741299,-10.160607488989
10,-12.1826651425128,-13.7235092886485,-10.6418209963771
9.95,-12.708148176868,-14.198378920411,-11.2179174333251
9.9,-12.2464363065349,-13.666963401008,-10.8259092120619
9.85,-11.9547083051565,-13.4434269798534,-10.4659896304595
9.8,-10.6894859722076,-11.9420464618461,-9.43692548256899
9.75,-12.8772663675492,-14.5399698600351,-11.2145628750633
9.7,-10.6245537817444,-11.7640280853086,-9.48507947818018
9.65,-11.6829046912847,-13.0974542452949,-10.2683551372744
9.6,-10.5475510168702,-11.7110495449215,-9.38405248881903
9.55,-9.83308431065406,-10.9465880586792,-8.7195805626289
9.5,-10.5358204972524,-11.9395457101994,-9.13209528430552
9.45,-10.8537349544017,-12.0390450142601,-9.66842489454327
9.4,-11.2052512677134,-13.0523188339039,-9.35818370152282
9.35,-11.7674999666609,-13.464672740908,-10.0703271924139
9.3,-11.9692895087463,-13.6612080421886,-10.2773709753039
9.25,-12.3303249623301,-13.9120998138699,-10.7485501107902
9.2,-11.8410552847129,-13.6232356686016,-10.0588749008242
9.15,-11.0947774962175,-12.3029674501208,-9.88658754231431
9.1,-11.6395567110992,-13.1257309140886,-10.1533825081098
9.05,-11.4981472532214,-12.7512357897677,-10.245058716675
9,-11.4224138079233,-12.6319842349918,-10.2128433808547
8.95,-11.3883920563344,-12.4881953907383,-10.2885887219305
8.9,-11.9166453135056,-13.2683642042643,-10.564926422747
8.85,-12.4408315164146,-14.1729047679257,-10.7087582649036
8.8,-11.691076602621,-13.0422665104197,-10.3398866948222
8.75,-11.6413449323221,-12.9162539940313,-10.3664358706129
8.7,-11.14907898856,-12.6024741344835,-9.69568384263652
8.65,-11.6818300426445,-13.0890529312258,-10.2746071540632
8.6,-12.5218478404876,-13.920963759539,-11.1227319214362
8.55,-10.4070240546434,-11.5895544520581,-9.22449365722865
8.5,-10.6112903163798,-11.8873268196358,-9.33525381312388
8.45,-12.9586436803142,-14.4868767397413,-11.4304106208871
8.4,-12.7969336121277,-14.4173742194775,-11.176493004778
8.35,-11.6854486907195,-13.2152895588762,-10.1556078225629
8.3,-12.139208818878,-13.6673366099564,-10.6110810277995
8.25,-12.1022904004391,-13.7372217302973,-10.4673590705809
8.2,-12.0476180835755,-13.5031563518575,-10.5920798152934
8.15,-12.4397727214877,-14.0242769334824,-10.855268509493
8.1,-13.2839851168988,-14.8415558534586,-11.7264143803391
8.05,-12.4269121071831,-14.1111662189257,-10.7426579954404
8,-12.6377215278119,-14.3692812904274,-10.9061617651963
7.95,-13.3142176106395,-15.0617944699973,-11.5666407512817
7.9,-12.9542757034798,-14.8192587508267,-11.0892926561328
7.85,-12.898896116715,-14.5470255872787,-11.2507666461513
7.8,-13.7268496574634,-15.6523595008896,-11.8013398140372
7.75,-13.1830403596747,-15.3233326305274,-11.0427480888221
7.7,-13.2695402563517,-15.2817732197581,-11.2573072929454
7.65,-15.4389898833452,-18.0869441631278,-12.7910356035627
7.6,-13.9226847580941,-16.0507624592416,-11.7946070569467
7.55,-12.3687532108761,-14.1574839354452,-10.580022486307
7.5,-13.0606172783783,-15.0458864090535,-11.0753481477032
7.45,-10.8893094857597,-12.5346413995148,-9.24397757200469
7.4,-11.2459249510709,-13.0176120466793,-9.47423785546251
7.35,-10.1623204017254,-11.731773670614,-8.59286713283673
7.3,-12.2659625585296,-13.9188014604819,-10.6131236565773
7.25,-11.417445041444,-13.318767423108,-9.51612265977993
7.2,-11.3417213354361,-13.1199070977299,-9.56353557314231
7.15,-10.8227343882803,-12.5056451526461,-9.13982362391436
7.1,-10.4465375083381,-12.2084741995348,-8.68460081714133
7.05,-11.1288826520653,-13.1766733448137,-9.08109195931694
